City,Customer Age,Customer Name,Customer Segment,Discount,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Product Base Margin,Product Category,Product Container,Product Name,Product Sub-Category,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price,Zip Code,z_score
Camarillo,48.0,Victoria Pisteka,Corporate,0.01,1,2013-08-02,34980,Not Specified,12,0.46,Office Supplies,Medium Box,Bionaire Personal Warm Mist Humidifier/Vaporizer,Appliances,148.34,West,4916,562.15,2013-08-04,Regular Air,5.1,California,46.89,93010,-0.3385727568353232
Asheville,48.0,Denise Monton,Home Office,0.08,1,2013-08-02,47270,Critical,9,0.36,Office Supplies,Small Box,Xerox 1930,Paper,-34.25,South,6647,61.0,2013-08-04,Regular Air,6.81,North Carolina,6.48,28806,-0.4783699042093515
Asheville,48.0,Denise Monton,Home Office,0.0,1,2013-08-02,47270,Critical,19,0.58,Technology,Small Box,6185,Telephones and Communication,747.738,South,6648,3559.613,2013-08-04,Regular Air,3.0,North Carolina,205.99,28806,0.49757765074563465
Asheville,48.0,Denise Monton,Home Office,0.03,1,2013-08-02,47270,Critical,40,0.38,Office Supplies,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Paper,47.61,South,6646,382.65,2013-08-05,Express Air,4.39,North Carolina,9.27,28806,-0.388644767118947
Rapid City,48.0,Philip Brown,Home Office,0.03,1,2013-08-03,29762,Critical,33,0.57,Furniture,Jumbo Drum,Bevis Steel Folding Chairs,Chairs & Chairmats,-1181.71,Central,4188,3268.56,2013-08-04,Delivery Truck,74.35,South Dakota,95.95,57701,0.41638762952513575
Bakersfield,48.0,Pete Kriz,Corporate,0.01,1,2013-08-03,27744,Critical,22,0.36,Office Supplies,Small Box,"Avery® Durable Plastic 1"" Binders",Binders and Binder Accessories,-76.6015,West,3882,106.69,2013-08-04,Regular Air,5.83,California,4.54,93309,-0.4656245551850686
Florence,48.0,Karen Seio,Consumer,0.06,1,2013-08-03,53605,Medium,48,0.66,Furniture,Jumbo Box,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Bookcases,886.35,South,7511,8367.68,2013-08-05,Delivery Truck,35.89,Alabama,170.98,35630,1.8388009391487121
Florence,48.0,Karen Seio,Consumer,0.07,1,2013-08-03,53605,Medium,1,0.73,Furniture,Wrap Bag,Eldon Econocleat® Chair Mats for Low Pile Carpets,Office Furnishings,-73.1,South,7512,74.31,2013-08-05,Regular Air,34.2,Alabama,41.47,35630,-0.47465704372536804
Florence,48.0,Karen Seio,Consumer,0.06,1,2013-08-03,53605,Medium,19,0.5,Office Supplies,Medium Box,3M Office Air Cleaner,Appliances,105.69,South,7510,506.49,2013-08-05,Regular Air,5.37,Alabama,25.98,35630,-0.3540992643137995
Willoughby,48.0,Jas O'Carroll,Corporate,0.01,1,2013-08-03,37572,High,22,0.38,Office Supplies,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Binders and Binder Accessories,2.4225,East,5280,123.95,2013-08-05,Regular Air,2.99,Ohio,5.34,44094,-0.4608098315221419
La Porte,48.0,Philip Brown,Home Office,0.03,1,2013-08-03,29762,Critical,15,0.37,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,0.78,Central,4187,22.45,2013-08-05,Regular Air,0.7,Indiana,1.48,46350,-0.4891235309304306
Fitchburg,48.0,Michael Dominguez,Home Office,0.09,1,2013-08-03,26244,High,16,0.61,Technology,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Computer Peripherals,-42.61,Central,3665,131.72,2013-08-05,Regular Air,3.62,Wisconsin,8.46,53713,-0.4586423690157143
East Brunswick,48.0,Harold Dahlen,Corporate,0.09,1,2013-08-03,33154,Critical,7,0.59,Technology,Small Box,5170,Telephones and Communication,-218.812,East,4655,368.0245,2013-08-06,Regular Air,4.2,New Jersey,65.99,8816,-0.3927245898844241
Tallahassee,48.0,Tom Zandusky,Home Office,0.02,1,2013-08-04,12483,Critical,14,0.35,Office Supplies,Small Box,GBC VeloBinder Electric Binding Machine,Binders and Binder Accessories,607.495,South,1742,1676.44,2013-08-04,Regular Air,9.07,Florida,120.98,32303,-0.027738548818948792
Oak Park,48.0,Anthony Johnson,Small Business,0.0,1,2013-08-04,24097,High,1,0.49,Technology,Small Pack,TDK 4.7GB DVD+RW,Computer Peripherals,-35.34,Central,3371,17.19,2013-08-04,Regular Air,1.99,Illinois,14.48,60302,-0.4905908221509981
Middletown,48.0,Nicole Brennan,Consumer,0.08,1,2013-08-04,56166,Critical,1,0.61,Furniture,Jumbo Drum,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Chairs & Chairmats,-62.19,East,7858,142.24,2013-08-05,Delivery Truck,42.0,Connecticut,100.89,6457,-0.45570778657457933
Davie,48.0,Jack Garza,Corporate,0.09,1,2013-08-04,3108,Critical,36,0.4,Office Supplies,Wrap Bag,"Crayola Anti Dust Chalk, 12/Pack",Pens & Art Supplies,-0.46,South,457,65.39,2013-08-05,Regular Air,1.0,Florida,1.82,33314,-0.4771453018408551
New Bern,48.0,Maxwell Schwartz,Corporate,0.01,1,2013-08-04,19748,Not Specified,6,0.37,Office Supplies,Small Box,Xerox 1887,Paper,13.34,South,2738,124.65,2013-08-05,Regular Air,5.21,North Carolina,18.97,28560,-0.46061456462967093
Tallahassee,48.0,Tom Zandusky,Home Office,0.09,1,2013-08-04,12483,Critical,30,0.57,Office Supplies,Small Box,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Storage & Organization,338.95,South,1744,1771.67,2013-08-05,Regular Air,9.71,Florida,59.76,32303,-0.0011738828617928136
Tallahassee,48.0,Tom Zandusky,Home Office,0.1,1,2013-08-04,12483,Critical,14,0.78,Furniture,Jumbo Box,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Bookcases,-701.91,South,1743,1406.07,2013-08-06,Delivery Truck,57.38,Florida,100.98,32303,-0.1031589912723381
Terre Haute,48.0,Joy Smith,Consumer,0.08,1,2013-08-04,15618,Medium,44,0.37,Office Supplies,Small Box,Xerox 1939,Paper,26.27,Central,2165,792.8,2013-08-06,Regular Air,9.54,Indiana,18.97,47802,-0.27423231576614304
Amesbury,48.0,Nicole Brennan,Consumer,0.08,1,2013-08-04,56166,Critical,45,0.52,Office Supplies,Medium Box,Holmes Odor Grabber,Appliances,-54.34,East,7857,615.68,2013-08-06,Regular Air,6.75,MA,14.42,1913,-0.3236404186153657
Oak Park,48.0,Anthony Johnson,Small Business,0.01,1,2013-08-04,24097,High,2,0.38,Office Supplies,Small Box,Xerox 190,Paper,-8.15,Central,3373,15.31,2013-08-06,Regular Air,4.86,Illinois,4.98,60302,-0.49111525323363436
Terre Haute,48.0,Joy Smith,Consumer,0.06,1,2013-08-04,15618,Medium,14,0.59,Technology,Small Box,StarTAC 7760,Telephones and Communication,-11.396,Central,2166,782.4505,2013-08-06,Regular Air,3.99,Indiana,65.99,47802,-0.2771193367713261
Pleasure Ridge Park,48.0,Michelle Moray,Corporate,0.0,1,2013-08-04,19136,Not Specified,44,0.57,Technology,Small Pack,Accessory13,Telephones and Communication,429.885,South,2642,1372.9455,2013-08-06,Regular Air,1.25,Kentucky,35.99,40258,-0.11239916010041551
Oak Park,48.0,Anthony Johnson,Small Business,0.04,1,2013-08-04,24097,High,27,0.5,Technology,Small Box,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,399.93,Central,3372,2689.48,2013-08-06,Regular Air,19.99,Illinois,99.99,60302,0.2548516979650194
Terre Haute,48.0,Joy Smith,Consumer,0.06,1,2013-08-04,15618,Medium,9,0.4,Office Supplies,Small Box,Xerox 1928,Paper,-34.98,Central,2164,50.93,2013-08-07,Regular Air,6.26,Indiana,5.28,47802,-0.481178957933898
Friendswood,48.0,Gary Hansen,Consumer,0.06,1,2013-08-04,31495,Low,20,0.39,Office Supplies,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",Binders and Binder Accessories,39.4995,Central,4415,191.43,2013-08-08,Express Air,2.99,Texas,8.69,77546,-0.44198610308794173
Pittsburg,48.0,Dennis Bolton,Consumer,0.06,1,2013-08-04,52326,Low,41,0.36,Office Supplies,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Binders and Binder Accessories,-154.813,Central,7348,152.28,2013-08-08,Regular Air,5.44,Kansas,3.81,66762,-0.45290710143113877
Friendswood,48.0,Gary Hansen,Consumer,0.03,1,2013-08-04,31495,Low,34,0.57,Office Supplies,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Storage & Organization,212.2,Central,4416,1234.85,2013-08-11,Regular Air,8.22,Texas,34.76,77546,-0.15092127317073406
Grand Prairie,48.0,Kelly Lampkin,Corporate,0.01,1,2013-08-05,17956,Critical,17,0.78,Office Supplies,Small Box,Fellowes Recycled Storage Drawers,Storage & Organization,73.45,Central,2470,1914.65,2013-08-06,Regular Air,8.64,Texas,111.03,75051,0.0387107746889177
Muskego,48.0,Patricia Hirasaki,Home Office,0.01,1,2013-08-05,42369,Critical,44,0.46,Technology,Small Pack,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Computer Peripherals,274.98,Central,5974,786.26,2013-08-06,Regular Air,1.99,Wisconsin,17.48,53150,-0.2760566664472288
Grand Prairie,48.0,Kelly Lampkin,Corporate,0.01,1,2013-08-05,17956,Critical,40,0.38,Office Supplies,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Paper,711.74,Central,2469,1567.51,2013-08-08,Express Air,5.08,Texas,37.94,75051,-0.05812486681446494
Saint Charles,48.0,Christina Vanderzanden,Small Business,0.03,1,2013-08-05,58789,Low,26,0.38,Office Supplies,Small Box,"Angle-D Binders with Locking Rings, Label Holders",Binders and Binder Accessories,-105.7195,Central,8226,195.51,2013-08-09,Regular Air,7.72,MO,7.3,63301,-0.44084797605753956
Saint Charles,48.0,Christina Vanderzanden,Small Business,0.02,1,2013-08-05,58789,Low,38,0.48,Furniture,Medium Box,DAX Solid Wood Frames,Office Furnishings,-10.29,Central,8227,377.13,2013-08-10,Regular Air,6.02,MO,9.77,63301,-0.3901845860424322
Jeffersonville,48.0,Greg Guthrie,Small Business,0.08,1,2013-08-06,18210,Not Specified,27,0.57,Office Supplies,Small Box,Hoover WindTunnel™ Plus Canister Vacuum,Appliances,2437.17,Central,2506,9293.82,2013-08-07,Regular Air,19.99,Indiana,363.25,47130,2.0971501959959284
Kokomo,48.0,Greg Guthrie,Small Business,0.0,1,2013-08-06,18210,Not Specified,27,0.56,Office Supplies,Wrap Bag,Newell 335,Pens & Art Supplies,12.58,Central,2507,80.79,2013-08-07,Regular Air,0.7,Indiana,2.88,46901,-0.47284943020649406
Colorado Springs,48.0,Fred Harton,Home Office,0.03,1,2013-08-06,18598,Critical,46,0.59,Furniture,Large Box,Luxo Professional Combination Clamp-On Lamps,Office Furnishings,855.14,West,2582,4814.12,2013-08-08,Regular Air,21.26,Colorado,102.3,80906,0.8475257699928663
Colorado Springs,48.0,Fred Harton,Home Office,0.1,1,2013-08-06,18598,Critical,24,0.38,Office Supplies,Small Box,"GBC White Gloss Covers, Plain Front",Binders and Binder Accessories,28.5515,West,2581,349.65,2013-08-09,Express Air,6.46,Colorado,14.48,80906,-0.39785020633543494
Lafayette,48.0,Nicole Fjeld,Small Business,0.07,1,2013-08-06,8416,Low,2,0.4,Office Supplies,Small Box,Xerox 1895,Paper,-15.45,South,1155,22.07,2013-08-10,Regular Air,10.39,Louisiana,5.98,70506,-0.489229532957772
Bellevue,48.0,Raymond Book,Consumer,0.08,1,2013-08-07,9985,Low,12,0.37,Office Supplies,Small Box,Xerox 1977,Paper,-23.52,West,1379,81.9,2013-08-07,Regular Air,5.2,Washington,6.68,98006,-0.4725397927055758
Carpentersville,48.0,Eugene Barchas,Home Office,0.04,1,2013-08-07,12485,Critical,24,0.59,Furniture,Jumbo Drum,Hon GuestStacker Chair,Chairs & Chairmats,1068.48,Central,1745,5407.31,2013-08-08,Delivery Truck,28.16,Illinois,226.67,60110,1.0129977241997903
Hialeah,48.0,Sanjit Engle,Home Office,0.02,1,2013-08-07,10081,Not Specified,49,0.53,Furniture,Small Box,"Seth Thomas 8 1/2"" Cubicle Clock",Office Furnishings,245.0,South,1391,1058.43,2013-08-08,Regular Air,6.68,Florida,20.28,33012,-0.20013410912748564
Greenville,48.0,Jack O'Briant,Home Office,0.05,1,2013-08-07,49638,Medium,17,0.64,Technology,Small Box,Micro Innovations 104 Keyboard,Computer Peripherals,-77.66,South,6950,196.07,2013-08-08,Regular Air,6.5,Mississippi,10.97,38701,-0.44069176254356285
Bethpage,48.0,Justin Hirsh,Consumer,0.06,1,2013-08-07,193,Critical,14,0.57,Office Supplies,Medium Box,Eldon Simplefile® Box Office®,Storage & Organization,-37.04,East,27,174.89,2013-08-09,Regular Air,6.27,New York,12.44,11714,-0.44659998080432695
Hacienda Heights,48.0,Cyra Reiten,Consumer,0.0,1,2013-08-08,57669,Critical,41,0.57,Office Supplies,Small Box,Belkin 8 Outlet Surge Protector,Appliances,544.93,West,8085,1803.12,2013-08-09,Regular Air,5.33,California,40.98,91745,0.007599179664223679
Rock Springs,49.0,Mick Brown,Consumer,0.05,1,2013-08-09,55558,Medium,8,0.65,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,-323.18,West,7765,1294.04,2013-08-09,Delivery Truck,66.27,Wyoming,150.98,82901,-0.13441006264879704
Kennewick,49.0,Shui Tom,Consumer,0.05,1,2013-08-09,50146,Not Specified,32,0.58,Technology,Small Box,6340,Telephones and Communication,519.588,West,7026,2288.642,2013-08-09,Regular Air,2.79,Washington,85.99,99336,0.14303685418748613
Roseville,48.0,Bart Watters,Corporate,0.0,1,2013-08-09,45570,Critical,19,0.37,Office Supplies,Small Box,Avery Poly Binder Pockets,Binders and Binder Accessories,-67.4935,Central,6411,77.57,2013-08-10,Regular Air,5.47,Minnesota,3.58,55113,-0.47374765791186046
Miami,48.0,Natalie Webber,Corporate,0.1,1,2013-08-09,44224,High,32,0.71,Technology,Small Pack,"Sony MFD2HD Formatted Diskettes, 10/Pack",Computer Peripherals,-62.13,South,6240,198.7,2013-08-10,Regular Air,2.74,Florida,6.48,33142,-0.4399581169332791
Port Chester,48.0,Theresa Swint,Consumer,0.08,1,2013-08-09,34916,High,3,0.47,Furniture,Small Pack,Magna Visual Magnetic Picture Hangers,Office Furnishings,10.04,East,4906,24.36,2013-08-11,Express Air,5.72,New York,4.82,10573,-0.48859073126668845
Rock Springs,49.0,Mick Brown,Consumer,0.04,1,2013-08-09,55558,Medium,23,0.38,Office Supplies,Small Box,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",Envelopes,22.25,West,7766,392.57,2013-08-11,Regular Air,8.13,Wyoming,17.07,82901,-0.38587755629993004
Omaha,48.0,Bobby Odegard,Corporate,0.07,1,2013-08-09,4932,Critical,11,0.38,Office Supplies,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Paper,25.96,Central,704,109.37,2013-08-11,Regular Air,1.79,Nebraska,10.31,68104,-0.4648769619396084
Greenwood,49.0,Evan Minnotte,Corporate,0.05,1,2013-08-10,10435,Medium,46,0.58,Office Supplies,Small Pack,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Pens & Art Supplies,-162.24,Central,1443,537.87,2013-08-11,Regular Air,7.95,Indiana,11.66,46142,-0.3453457284770301
Greenwood,49.0,Evan Minnotte,Corporate,0.06,1,2013-08-10,10435,Medium,38,0.57,Office Supplies,Small Pack,Boston KS Multi-Size Manual Pencil Sharpener,Pens & Art Supplies,-14.31,Central,1442,871.25,2013-08-12,Regular Air,8.99,Indiana,22.99,46142,-0.2523484761742194
Bullhead City,49.0,Quincy Jones,Small Business,0.03,1,2013-08-10,19104,High,48,0.57,Technology,Small Box,StarTAC ST7762,Telephones and Communication,1366.686,West,2638,5085.907,2013-08-12,Regular Air,8.08,Arizona,125.99,86442,0.9233414884271576
Saginaw,49.0,Andy Yotov,Corporate,0.0,1,2013-08-11,13861,High,7,0.52,Office Supplies,Wrap Bag,*Staples* Highlighting Markers,Pens & Art Supplies,5.03,Central,1935,37.3,2013-08-11,Regular Air,0.71,Texas,4.84,76131,-0.48498108328301104
Rochester,49.0,Elizabeth Moffitt,Consumer,0.02,1,2013-08-11,31650,Not Specified,19,0.76,Technology,Small Box,Micro Innovations Media Access Pro Keyboard,Computer Peripherals,-0.31,East,4443,1504.97,2013-08-12,Regular Air,4.0,New Hampshire,77.51,3839,-0.07557056889322723
Torrance,49.0,Jeremy Pistek,Corporate,0.07,1,2013-08-12,42563,Medium,7,0.35,Office Supplies,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,Binders and Binder Accessories,-14.3635,West,6008,44.25,2013-08-12,Express Air,5.41,California,4.24,90503,-0.48304236199347794
Dunwoody,49.0,Rick Hansen,Home Office,0.03,1,2013-08-12,22117,Critical,16,0.38,Office Supplies,Small Box,Xerox 1906,Paper,175.16,South,3082,581.52,2013-08-13,Express Air,7.5,Georgia,35.44,30338,-0.3331694429679483
Richmond,49.0,Jack Lebron,Corporate,0.03,1,2013-08-12,59074,Low,37,0.39,Furniture,Small Pack,"GE 4 Foot Flourescent Tube, 40 Watt",Office Furnishings,70.8,Central,8263,589.63,2013-08-14,Regular Air,8.99,Indiana,14.98,47374,-0.33090713654232046
Dunwoody,49.0,Rick Hansen,Home Office,0.1,1,2013-08-12,22117,Critical,5,0.56,Office Supplies,Wrap Bag,Newell 342,Pens & Art Supplies,-16.42,South,3083,19.17,2013-08-15,Regular Air,3.97,Georgia,3.28,30338,-0.4900384957980088
Lubbock,49.0,George Ashbrook,Consumer,0.06,1,2013-08-13,19687,Medium,33,0.37,Office Supplies,Wrap Bag,Binder Clips by OIC,Rubber Bands,3.86,Central,2729,47.99,2013-08-14,Regular Air,0.7,Texas,1.48,79424,-0.481999078882276
Morgantown,49.0,Cari MacIntyre,Corporate,0.03,1,2013-08-13,35878,Medium,11,0.36,Office Supplies,Small Box,Xerox 1893,Paper,48.88,East,5034,485.46,2013-08-14,Regular Air,17.48,West Virginia,40.99,26501,-0.3599656396690341
Fort Myers,49.0,Mick Crebagga,Corporate,0.02,1,2013-08-13,33537,Medium,9,0.81,Technology,Small Pack,Accessory39,Telephones and Communication,-105.094,South,4707,163.3105,2013-08-14,Regular Air,3.3,Florida,20.99,33917,-0.4498301136348518
Minneapolis,49.0,Sean Wendt,Corporate,0.0,1,2013-08-13,5061,Critical,4,0.56,Office Supplies,Wrap Bag,Newell 346,Pens & Art Supplies,-2.21,Central,713,12.8,2013-08-15,Regular Air,0.7,Minnesota,2.88,55407,-0.4918154245194945
Seguin,49.0,Cari MacIntyre,Corporate,0.08,1,2013-08-13,35878,Medium,45,0.39,Office Supplies,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Paper,-7.71,Central,5035,161.67,2013-08-15,Regular Air,2.2,Texas,3.6,78155,-0.45028773554499263
Fort Myers,49.0,Mick Crebagga,Corporate,0.07,1,2013-08-13,33537,Medium,26,0.56,Office Supplies,Wrap Bag,Newell 310,Pens & Art Supplies,-1.97,South,4706,45.38,2013-08-15,Regular Air,0.7,Florida,1.76,33917,-0.4827271454384891
Lubbock,49.0,George Ashbrook,Consumer,0.1,1,2013-08-13,19687,Medium,23,0.57,Technology,Small Box,600 Series Non-Flip,Telephones and Communication,25.533,Central,2730,829.617,2013-08-15,Regular Air,4.99,Texas,45.99,79424,-0.2639621140802813
Granite Bay,49.0,Tracy Hopkins,Small Business,0.06,1,2013-08-14,20679,Medium,32,0.66,Office Supplies,Small Box,Fellowes Super Stor/Drawer® Files,Storage & Organization,601.88,West,2865,4976.6,2013-08-14,Regular Air,19.99,California,161.55,95746,0.8928500052624108
Wilson,49.0,Rick Wilson,Corporate,0.05,1,2013-08-14,17381,High,28,0.37,Office Supplies,Small Box,Avery 496,Labels,40.9,South,2398,101.25,2013-08-15,Regular Air,0.5,North Carolina,3.75,27893,-0.46714205789227153
Baytown,49.0,Darren Budd,Consumer,0.01,1,2013-08-14,35079,High,32,0.63,Furniture,Large Box,Hon 4060 Series Tables,Tables,559.59,Central,4932,2062.75,2013-08-16,Express Air,19.99,Texas,60.98,77520,0.08002367008170146
Austin,49.0,Darren Budd,Consumer,0.02,1,2013-08-14,35079,High,13,0.65,Furniture,Jumbo Box,Bush Mission Pointe Library,Bookcases,-30.6935,Central,4931,71.57,2013-08-16,Regular Air,4.95,Texas,4.98,78745,-0.4754213741330401
Springfield,49.0,Alan Barnes,Corporate,0.06,1,2013-08-15,19686,Medium,2,0.4,Technology,Medium Box,Canon P1-DHIII Palm Printing Calculator,Office Machines,-53.0787,Central,2727,42.31,2013-08-15,Regular Air,8.51,Illinois,17.98,62701,-0.48358353023832606
Huntsville,49.0,Nathan Mautz,Corporate,0.01,1,2013-08-15,38176,High,39,0.4,Office Supplies,Small Box,Xerox 1981,Paper,-79.08,South,5368,231.08,2013-08-16,Express Air,5.57,Alabama,5.28,35810,-0.4309256283929797
Huntsville,49.0,Nathan Mautz,Corporate,0.06,1,2013-08-15,38176,High,48,0.52,Office Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,Pens & Art Supplies,74.75,South,5369,428.36,2013-08-17,Express Air,2.25,Alabama,9.11,35810,-0.37589383904059354
Streamwood,49.0,Alan Barnes,Corporate,0.04,1,2013-08-15,19686,Medium,11,0.4,Office Supplies,Small Box,GBC Binding covers,Binders and Binder Accessories,12.7585,Central,2728,152.67,2013-08-17,Regular Air,4.98,Illinois,12.95,60107,-0.4527983098767621
Metairie,49.0,Rob Beeghly,Consumer,0.01,1,2013-08-16,47040,High,38,0.38,Office Supplies,Small Box,GBC ProClick Spines for 32-Hole Punch,Binders and Binder Accessories,8.1005,South,6611,487.98,2013-08-17,Regular Air,7.17,Louisiana,12.53,70003,-0.35926267885613866
Florence,49.0,Karen Seio,Consumer,0.01,1,2013-08-16,24227,Medium,24,0.58,Technology,Small Box,6340,Telephones and Communication,424.638,South,3400,1840.8535,2013-08-18,Regular Air,2.79,Alabama,85.99,35630,0.0181250415028706
Glastonbury,49.0,Corey Catlett,Home Office,0.06,1,2013-08-16,1382,Low,5,0.81,Technology,Wrap Bag,Accessory37,Telephones and Communication,-107.096,East,207,89.335,2013-08-20,Regular Air,2.5,Connecticut,20.99,6033,-0.4704657793548307
Shelton,49.0,Corey Catlett,Home Office,0.02,1,2013-08-16,1382,Low,31,0.62,Furniture,Jumbo Box,"Bush Cubix Collection Bookcases, Fully Assembled",Bookcases,487.17,East,209,7180.83,2013-08-23,Delivery Truck,64.66,Connecticut,220.98,6484,1.5077259229642055
